id,tweet,subtask_c
44803,@user i lived through the era where conservatives literally tried to argue that gay rights would cause the collapse of western civilization. no exaggeration.  they used he fall of rome as their example somehow.  they now want to pretend that they didn’t vilify us.  ugh.,IND
76661,@user hitler would be so proud of david hogg http,GRP
69479,@user you are killing me!!! we landed in phx 30 min early from san and have been sitting on tarmac for 40 min. now officially late looks like i am going to miss my connection to oak. this sucks!!!!!!!!,OTH
17480,@user i call her the negative nellie who lives in my brain. i constantly battle with her. she is a creep.,IND
75946,@user chicago already has the toughest gun control laws in the country. democrats want to disarm law abiding citizens but criminals will always have guns.,GRP
54013,@user @user @user @user @user liberals don't address. they insult and attack.,GRP
17565,@user too many republicans/conservatives perennially bringing a knife to a gun fight is how connecticut has ended up a basket case state.  if you can't stomach matching your adversaries aggression level you will get steamrolled.  every 4th grader knows this.,GRP
36961,"@user @user @user nice. that is so true. no life trump haters. funny thing is trump done everything good for americans and america yet these anti americans put trump down! amazing that people act like trumps the bad guy! evil is the liberal  democrats &amp; the band of haters.. antifa"" ""blue wave""""",OTH
97912,@user why are you telling them to not do this? i encourage antifa shits to try this and get dropped. less of them the better.,IND
51937,@user damn is she ugly!!!!,IND
36427,@user @user @user @user also jaclyn is either crazy stupid or she is straight up lying to people about the morphe return policy. that is also deceptive and predatory,IND
43439,@user @user @user she is really talking nonsense.. can she talk like this for bible and quran?,IND
63466,@user this is not a new tactic for the left..  this is actually their go to tactic they have used throughout the decades. this is a playbook right out the nazi-socialist playbook..the democratic socialist are today's neo-nazis. aka antifa. the great awakening maga q a non,GRP
67263,soooooounds like an awesome plan !!!  next he’s gonna be pulling money from medi-care &amp; pensions to pay for all the golf cart rentals for his @user detail that watches him struggle to stay on the fairways on all the golf weekends he swore “he’d never have time for” maga http,IND
39824,@user @user i kind of feel like antifa are terrorists.but maybe i'm overstating it lol  man shrugging ,GRP
98896,@user @user just saw it. still vague though. he does not confirm if he is done or not though.,IND
16839,@user holder should be in prison,IND
81683,@user so you’re saying this official is suppose to go back and recall every other violation that was let go and than rule?  silly ass argument.  she was out of line he called it.  that’s like saying billy martin didn’t get thrown out in 1975 so how can buck showalter get thrown out,IND
20292,@user pres trump has the right to release classified docs if it proves this investigation was biased before it began. its almost 2 yrs later and mueller has nothing on trump. damage of his presidency has occurred due to the liberals who are against him,IND
15656,@user @user @user @user you are so pathetic,IND
42482,10 restaurant diners fatally shot in corpus christi with .357 ruger blackhawk revolver. the nra calls gun control research 'unethical'.,OTH
13877,@user @user @user @user @user @user @user louis farrakahn called. he said you are doing a great job of parroting his ideas. (means you do not have an original thought and that you are actually the puppet here).,IND
23114,"@user it's kind of like when a mean old woman says that a pretty young one is ugly and untalented"" just because she is washed up and will never look like that again. for one thing it's catty, secondly, it makes her look like a jealous hater and has-been! montel""",IND
60250,@user shit doesn’t feel real to me. then again... life is very whack and i don’t like how it’s set up to begin with so. idk.,IND
39480,@user liberals have truly outdone themselves with this stunt. absolutely disgusting.,IND
32417,@user i think donald trump is a disgusting disgraceful pig . shame on him thinking that he did so much for puerto rico . he failed us . and he is a failure as a so called president . he did nothing but talk bad about puerto rican’s he doesn’t understand that pr is usa territory.jerkoff,IND
66457,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user how an evangelist speaks when he is filled with holy spook http,IND
