id,tweet,subtask_b
17118,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user i think you are being abnormal,UNT
17796,@user @user @user and they did. pr is a shit hole run by corrupt liberals. it was destroyed and it will take years and years and years to rebuild.,TIN
51509,@user your husband is a despicable person.  he is a narcissist who cares about no one - including you- but himself.,TIN
70493,@user @user mine go drafts too. @user stop this crap i'm gathering proof your censoring conservatives,TIN
10039,@user childish and unprofessional.,TIN
62156,@user america will be better off once you retire flakey jeff flake.  go away.......,TIN
11134,@user @user $10 says he/she is white. any other white people notice how many shitty white people there are or am i the only one who sees this?,TIN
99978,@user @user not one of these “journalists” mentioned the arrest of the corrupt mayor yesterday. i guess they were busy not getting blown away in the wind,TIN
41477,@user the only deep disgrace and abuse of rights is your existence in relativity.  even the generation before mine knows who you are rae.  low life opportunist. government over people. suck a liberal dick you alt left nazi!,TIN
81273,@user good.  he's a mess,TIN
71786,@user @user @user @user using that thought/conspiracy then it would be safe to argue that the liberals have concocted this and are stalling in order to help the liberals interest in that. the perfect pawn would play fearful of  the process thereby helping confuse &amp; prolong the process.,TIN
58493,@user i think becka belongs in that room with the trash making comments like that. i don't hear you denouncing antifa...who ironically models their flag after the nazis.,TIN
26425,@user @user according to the liberals yes!  guilty unless she proves her innocence!  wait are you a man? if so then no you can not be trusted ever! how dare you make a claim against a woman! women are above the sins of man!  we are perfect!,TIN
96859,@user @user pathetic,TIN
14263,@user @user guess who is really perpetuating all this garbage??  liberals,TIN
41272,"conservatives everywhere in my small red town, kids need to be spanked and put god first. they need to know consequences!"". also them, ""brett kavan u agh shouldn't be held responsible for something he did at 17!! hypocrites @user how do sleep at night?""",TIN
28949,@user @user why is this crook walking free?,TIN
62195,@user total psyop at this point to anger liberals and keep them divided so they dont leave their sorry ass party.,TIN
15635,@user wow you are actually terrible. imagine being proud of getting people in a disaster zone finding water arrested.   the store owner didn't want them arrested and you are an awful person.,TIN
52122,@user @user word cause her music slaps there's no reason she shouldn't be selling out big ass shows (idk if she is or isn't but she deserves),TIN
31570,@user russia had ivan the terrible. fsu has willie the terrible. he is to fsu what bitch rod was to michigan and tango charlie was to texas. we pay this piece of shit $5 million to put up 10 points against our first two fbs opponents. even western michigan scores 41 against syracuse.,TIN
12842,@user @user doubling down was absolutely stupid. you never double down on a pair of eights!,TIN
57718,"@user @user @user @user the republicans have no sign of having a plan for any of that. and fuck trump"", considering his failure, is a legitimate platform. it's better than the republican sure-tragedy alternative.""",TIN
81511,@user two prominent backwards conservatives removed from texas education.  looks like they're as blind deaf and dumb as helen keller once was.,TIN
30076,@user @user time will tell. not the type to jump on the lefty bandwagon and demonize someone until they have had a fair chance. his policies will either be a huge failure like the liberals and result in losing the next election or they will be a success and ontario will dig out of the hole,TIN
41523,@user @user irish will not like my tweet at all... but why was ireland nuetral in wwii??  so bono gives a nazi salute...yawn.nothing new.,UNT
96114,@user @user and that's where you are seeing what you want to see. you think these people want to look manly and powerful. i see them expressing solidarity. what a useless thing to mock.,TIN
86091,@user democrats suffering from trump derangement syndrome are desperate. their dirty tricks won't work and the end is inevitable.   maga  tds  walk away from democrats 2018 http,TIN
45920,@user for the hol tl to see loudly crying face . that’s tht big dick energy  hundred points ,TIN
51839,@user eric u got alot of balls ...,TIN
81503,@user @user he is a total phony.,TIN
19126,6 reasons your right-wing friend isn’t budging on gun control http,TIN
29814,@user northern ireland was explicitly designed so the british establishment could stop paying attention to ireland. they’ve been indifferent since 1921.,TIN
94132,@user shows the world just how useless and ineffective you are.. you little whiny brat.. why not go cry in the corner with what's his nuts??? oh yeah... acosta,TIN
32705,@user more misleading nonsense. it’s like you are incapable of straight news. fake through and through.,TIN
52849,@user @user @user what a piece of shit,TIN
82666,@user he is telling you he knows where his bum is. writes “ass” with his bottom. what more proof of higher intelligence do you need?,TIN
77332,@user twitter is becoming tumblr 2013 and i am fucking terrified,UNT
97272,@user @user @user @user  index pointing up what “trumptards” will be doing to dirty liberals in november.   i was patient at first but now it’s clear the left has absolutely zero intention of playing by the rules. i hope president trump crushes your joke of a party under the fullest extent of the law.,TIN
48976,@user it’s either they lookin for shit for somebody else or they creeps  face with tears of joy ,TIN
25487,@user bet your butt.,TIN
83264,@user @user has the same lack of morals as her mother! abortion is murder!,TIN
