id,tweet,subtask_a
26120,20 crazy things liberals blame trump for | trumptrain http,NOT
13521,i wonder if any of the maga people that try to follow me are hoping to maybe get better knowledge or maybe they want to change. and then i go and block them. maybe that’s why they never change.  man shrugging ,NOT
12791,@user a resounding no!  united states  maga,OFF
71256,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user following all patriots. please follow back. thank you. maga kag walk away witchhunt red wave rising vote red vote dems out vote redtosaveamerica,NOT
86355,@user by the way the united states is a republic!,NOT
87274,@user what is happening layne? you are losing your temper. is it because you feel you are trailing behind now?,NOT
37599,@user @user @user @user he is the poorly educated!,NOT
48185,@user i do not know who these pos nazi liberals are &amp; don't care to know.   everyone of the hollywood elite can &amp; prob will go to he!!.,OFF
89361,@user 16 vic had 2 games with multi sacks against ot are ? in playoffs that same yr no impact. he is a 6.5 sack guy. you look at his frame compared to 58 and 52 he should be mix between the 2 as a former ot he does not bend the corner enough after intial punch and he quits,NOT
24403,@user so sister fucker...name one single thing obama said that was inappropriate?,OFF
44982,@user can anyone say “washed up actor trying to stay relevant?”!,NOT
35430,@user @user is he?  does he know this?  you sure he's not out golfing??  or maybe tweeting like a lunatic.  i bet he is planning his next maga ding dong rally.  he was never president.  you are just to brainwashed to realize that.,OFF
89156,"us places 33 alleged russian spies and military officials on sanctions blacklist""  http t cot maga red nation rising""",NOT
42402,@user @user and yet he is allowed to. congress is supposed to be a check on this clown. if we get control of congress you folks have to write some laws to prevent this happening again.,OFF
64671,@user she is maaaad annoying!,OFF
32033,people are sick of books from crooks.   maga red wave rising http,NOT
46947,@user niggas wellin if they wanna live in a world with endless world wars and death and chaos. my hero is literally anime x-men,OFF
75391,@user @user @user @user hes comin for ur woolly bitches,OFF
20599,"@user just like a plantation, white liberals have black people under their thumb and any black person that tries to get out from under their old order"" is considered one of them uppity negroes, too smart fer his britches. they get all the other good lil negroes to teach em a lesson.""",OFF
73736,@user @user @user @user @user @user @user @user dont keep signing all this talent for what  so they can be on main event ever week or get lost in the  shuffle chad cable is a amazing wrestling  but he is in a tag team with bobby rhoode that dont make any sense and people wonder why cody left because he is a main event talent,NOT
26634,@user @user doesn't mean you are just fighting for the money. he loves to fight and wants to make the most money he can while doing it.,NOT
51146,leftists and commies in the usa are going to get a little bit riled up me thinks?!   grinning squinting face   maga mb ga mcga socialists lefties conservatives patriots mega trump democrats republicans http,OFF
95756,rod rosenstein – agent of the deep state coup - flopping aces - http … http deep state deep statecorruption drain the swamp @user kag tw347,NOT
14141,@user ivanka speaking about empowering women is embarrassing. she was given everything on a silver platter by her father and is one of the least empowered women in america. she is fully dependent on her father. she preferred cheap labor and disempowered women to make her products.,NOT
85652,fake news lying news @user liberals are losing their optimism. soon they'll have to give up their welfare checks and food stamps and get a job. conservatives are enjoying an optimism we haven't had in 30 years. http,NOT
20087,@user pro rate them just as you are the beginning positions.,NOT
64582,@user @user gun control seems to work in australia aint have a mass shooting since. and police brutality happens literally every week theres a new video  surfacing. http,NOT
41659,@user @user people died in puerto rico because of their government’s corruption !!!!,OFF
45380,@user @user lots of things you don’t know.  clown face ,NOT
88626,@user @user @user @user no reasoning with someone who can’t even grasp that common sense gun control does not equal a ban on guns.  (i’m a liberal gun owner.),NOT
36253,@user the game sucks,OFF
74411,@user eat my ass oh my god you better be lying,OFF
40536,@user @user @user every day her iq gets lower and lower more wanna be nazi barbie is going to be a pile of maga goo on the bottom of the set soon enough .,OFF
80505,@user @user @user now what are you ?? a liberal ?? intellectual ?? you are nothing but a bigot. shamelessness at its peak.,OFF
86597,@user lol he is funny,NOT
65966,@user @user my president i elected loves american citizens. you liberals have shown your true colors. you are ant- american with horrible morals and lawless behavior. you cant relitigate the 2016 election. he will be re elected too. get used to it!,NOT
21186,@user @user yes. of course. he is a perfect fit for the @user . he is who they are.,NOT
12049,@user so after taking with kavanaugh he is able to diagnose his accuser,NOT
28360,"@user ford knew the moment she came forward anonymously"" that her name would get out. this was an effort to stall the kavanaugh nomination. 35 yo accusations that knowingly can't be proven. throw mud at the last minute. this is what the resistance looks like.""",NOT
28584,@user you know dan i used to think you were a pretty competent newsman now i can clearly see you are nothing more then a paid whore who sells himself and his once stellar reputation. trying to be relevant again ? http,NOT
